DATE DE CLASSEMENT;TYPOLOGIE ÉTABLISSEMENT;CLASSEMENT;CATÉGORIE;MENTION (villages de vacances);NOM COMMERCIAL;ADRESSE;CODE POSTAL;COMMUNE;SITE INTERNET;TYPE DE SÉJOUR;CAPACITÉ D'ACCUEIL (PERSONNES);NOMBRE DE CHAMBRES;NOMBRE D'EMPLACEMENTS;NOMBRE D'UNITES D'HABITATION (résidences de tourisme);NOMBRE DE LOGEMENTS (villages de vacances);classement prorogé
08/11/2023;CAMPING;3 étoiles;TOURISME;-;CAMPING MUNICIPAL DU LAC LES NUGIRAS;ROUTE DE MESSANT;36270;ÉGUZON-CHANTÔME;www.camping-municipal-eguzon.com;-;480;-;160;-;-;non
21/06/2023;CAMPING;1 étoile;TOURISME;-;CAMPING MUNICIPAL DU LANGENWASEN;lieu-dit langenwasen;68380;MITTLACH;https://www.camping-alsace.info/;-;294;-;98;-;-;non
06/02/2023;CAMPING;2 étoiles;TOURISME;-;CAMPING MUNICIPAL DU LANNIC;Rue du Grouannoc'h;29570;CAMARET-SUR-MER;https://www.camaret-sur-mer.fr/fr/decouvrir/camping-sejourner-camaret-sur-mer/camping-municipal;-;750;-;250;-;-;non
07/10/2024;CAMPING;3 étoiles;TOURISME;-;CAMPING MUNICIPAL DU LONGOUR;Le Longour;19400;ARGENTAT;https://www.argentat-sur-dordogne.fr/camping/camping-municipal-argentat-sur-dordogne;-;282;-;94;-;-;non
27/07/2022;CAMPING;3 étoiles;TOURISME;-;CAMPING MUNICIPAL DU MAS;Rue du docteur Bienfait;63500;ISSOIRE;http://camping-issoire.fr;-;438;-;146;-;-;non
03/10/2022;CAMPING;3 étoiles;LOISIRS;-;CAMPING MUNICIPAL DU MONT SAINT-FRIEUX;21 rue de la Mer;62187;DANNES;https://camping-municipal-du-mont-saint-frieux.fr/fr/;-;162;-;54;-;-;non
07/10/2024;CAMPING;3 étoiles;TOURISME;-;CAMPING MUNICIPAL DU MOULIN DE GOURNIER;Gournier;07140;MALBOSC;camping-moulin-de-gournier.com;-;84;-;28;-;-;non
11/08/2022;CAMPING;2 étoiles;LOISIRS;-;CAMPING MUNICIPAL DU MUSÉE;Route du Musée;62179;AUDINGHEN;http://audinghen-capgrisnez.fr;-;462;-;154;-;-;non
30/09/2022;CAMPING;3 étoiles;TOURISME;-;CAMPING MUNICIPAL DU MÉRIDIEN;Rue de la Dronne;24490;LA ROCHE-CHALAIS;https://campingdumeridien.wixsite.com/campinglarochechalai;-;300;-;100;-;-;non
17/07/2024;CAMPING;2 étoiles;TOURISME;-;CAMPING MUNICIPAL DU PARC;100 Rue du Parc;86130;DISSAY;https://www.dissay.fr/le-camping-municipal;-;204;-;68;-;-;non
20/06/2022;CAMPING;2 étoiles;TOURISME;-;CAMPING MUNICIPAL DU PARC PRIOL;Rue de la Mairie;56610;ARRADON;http://www.camping-parcpriol.com/;-;339;-;113;-;-;non
25/07/2023;CAMPING;2 étoiles;LOISIRS;-;CAMPING MUNICIPAL DU PAYS DE BEILLE;Lieu-dit Bois de Boulogne;09310;LES CABANNES;https://camping.paysdebeille.fr/;-;246;-;82;-;-;non
18/08/2023;CAMPING;1 étoile;LOISIRS;-;CAMPING MUNICIPAL DU PIN SEC;60 ROUTE DU PIN SEC;33990;NAUJAC-SUR-MER;http://www.pin-sec.com;-;2655;-;309;-;-;non
29/07/2024;CAMPING;2 étoiles;TOURISME;-;CAMPING MUNICIPAL DU PONT D'OUST;Le pont d'Oust;56220;PEILLAC;https://www.campingdupontdoust.com/;-;207;-;69;-;-;non
08/07/2024;CAMPING;2 étoiles;TOURISME;-;CAMPING MUNICIPAL DU PONT DE PIERRE;12 grande Rue;28290;VALD'YERRE;https://valdyerre.fr/hebergement/camping-du-pont-de-pierre-a-arrou/;-;120;-;40;-;-;non
05/06/2025;CAMPING;1 étoile;TOURISME;-;CAMPING MUNICIPAL DU PORT;le port;49170;LA POSSONNIÈRE;https://www.la-possonniere.fr/annuaire/services-municipaux/entry-783-camping-du-port.html;-;90;-;30;-;-;non
07/10/2021;CAMPING;2 étoiles;TOURISME;-;CAMPING MUNICIPAL DU PORT LIBERGE;Rue du Port Liberge;72500;VAAS;https://mairievaas.wixsite.com/campingvaas;-;133;-;35;-;-;non
19/06/2023;CAMPING;2 étoiles;TOURISME;-;CAMPING MUNICIPAL DU ROHU;Chemin du Men Du;56510;SAINT-PIERRE-QUIBERON;http://www.saintpierrequiberon.fr/campings-municipaux/;-;327;-;109;-;-;non
06/10/2021;CAMPING;3 étoiles;TOURISME;-;CAMPING MUNICIPAL DU SANS SOUCI;Allée André Chevalier;72130;FRESNAY-SUR-SARTHE;https://www.fresnaysursarthe.fr/-Camping-du-Sans-souci-.html;-;42;-;82;-;-;non
26/08/2024;CAMPING;2 étoiles;TOURISME;-;CAMPING MUNICIPAL DU SUD;33 avenue du Sud;50590;HAUTEVILLE-SUR-MER;https://www.vacances-hauteville-sur-mer.fr/locations/emplacements-camping-le-sud/;-;408;-;136;-;-;non
12/10/2021;CAMPING;3 étoiles;TOURISME;-;CAMPING MUNICIPAL DU VAL D'AMBIN;Route de l’Église;73500;BRAMANS;https://www.camping-bramansvanoise.com/fr/il4-page_p256-bienvenue-au-camping-le-val-d-ambin-a-bramans-savoie.aspx;-;520;-;130;-;-;non
10/11/2022;CAMPING;3 étoiles;TOURISME;-;CAMPING MUNICIPAL DU VAL DE SARTHE;rue de l'abreuvoir;72170;BEAUMONT-SUR-SARTHE;https://www.camping-val-de-sarthe.fr/;-;219;-;73;-;-;non
13/04/2022;CAMPING;2 étoiles;TOURISME;-;CAMPING MUNICIPAL DU VIEUX CHÂTEL;Avenue de Waldmünchen;35270;COMBOURG;http://www.camping-combourg.com/;-;300;-;76;-;-;non
14/06/2023;CAMPING;2 étoiles;TOURISME;-;CAMPING MUNICIPAL DU VIEUX MOULIN;405 route de corcelles;01110;CHAMPDOR;https://champdor-corcelles.jimdo.com/le-tourisme/le-camping/;-;189;-;63;-;-;non
20/07/2023;CAMPING;3 étoiles;TOURISME;-;CAMPING MUNICIPAL ERNEST RENAN;66 Route de Perros;22700;LOUANNEC;http://www.camping-louannec.fr/;-;873;-;291;-;-;non
22/07/2022;CAMPING;3 étoiles;TOURISME;-;CAMPING MUNICIPAL L'ASTRÉE;2 chemin de vernat;42220;BOURG-ARGENTAL;campinglastree.fr;-;111;-;37;-;-;non
05/05/2022;CAMPING;3 étoiles;TOURISME;-;CAMPING MUNICIPAL L'OLYMPIC;49 rue de la Libération;62930;WIMEREUX;https://www.camping-wimereux.fr/;-;468;-;155;-;-;non
12/10/2023;CAMPING;3 étoiles;TOURISME;-;CAMPING MUNICIPAL L'ORÉE DU BOIS;2 allée des sports;64370;ARTHEZ-DE-BÉARN;https://nori.camp;-;138;-;46;-;-;non
26/09/2022;CAMPING;3 étoiles;TOURISME;-;CAMPING MUNICIPAL LA BLANCHE NEF;12 chemin de la masse;50760;GATTEVILLE-LE-PHARE;http://camping.barfleur.fr/;-;285;-;95;-;-;non
06/09/2023;CAMPING;3 étoiles;TOURISME;-;CAMPING MUNICIPAL LA CALANQUE;Lieu-Dit La Calanque;89170;SAINT-FARGEAU;www.camping-lacalanque.fr;-;300;-;100;-;-;non
05/06/2023;CAMPING;2 étoiles;TOURISME;-;CAMPING MUNICIPAL LA CHÊNERAIE;454 avenue Chêneraie;40310;GABARRET;http://www.tourisme-landesdarmagnac.fr/se-loger/campings/546112-camping-municipal-la-cheneraie;-;160;-;40;-;-;non
20/06/2024;CAMPING;2 étoiles;TOURISME;-;CAMPING MUNICIPAL LA COUME;2 rue de Nappy;09310;ALBIÈS;https://campingalbies09.wixsite.com/camping-la-coume09;-;162;-;54;-;-;non
15/11/2021;CAMPING;3 étoiles;LOISIRS;-;CAMPING MUNICIPAL LA FALAISE;Rue Charles Cazin;62224;ÉQUIHEN-PLAGE;https://www.camping-equihen-plage.fr/fr;-;1000;-;336;-;-;non
04/05/2023;CAMPING;2 étoiles;TOURISME;-;CAMPING MUNICIPAL LA FALAISE;10 rue henri ezan;56740;LOCMARIAQUER;https://www.campingmunicipallafalaise.com/;-;858;-;286;-;-;non
12/10/2023;CAMPING;3 étoiles;TOURISME;-;CAMPING MUNICIPAL LA FONTAINE;42 Rue de la Fontaine;86300;CHAUVIGNY;https://www.chauvigny.fr/index.php/tourisme-patrimoine/chauvigny-vous-accueille/211-camping-la-fontaine;-;324;-;108;-;-;non
12/07/2023;CAMPING;3 étoiles;TOURISME;-;CAMPING MUNICIPAL LA GARENNE;Le Bout du Plan;05200;CROTS;https://www.lagarenne-crots.com/;-;597;-;199;-;-;non
22/09/2022;CAMPING;3 étoiles;TOURISME;-;CAMPING MUNICIPAL LA GARENNE;47 avenue de l'Ile Madame;17730;PORT-DES-BARQUES;https://www.night-and-day.fr/camping/6-camping-la-garenne;-;819;-;273;-;-;non
06/06/2024;CAMPING;3 étoiles;LOISIRS;-;CAMPING MUNICIPAL LA GARENNE;La Garenne;43210;BAS-EN-BASSET;https://www.basenbasset.fr/fr/camping.html;-;1371;-;457;-;-;non
24/05/2024;CAMPING;2 étoiles;TOURISME;-;CAMPING MUNICIPAL LA GIRAILLE;chemin des fontanilles;11400;CASTELNAUDARY;http://www.ville-castelnaudary.fr/fr/tourisme/camping;-;108;-;28;-;-;non
17/07/2023;CAMPING;3 étoiles;TOURISME;-;CAMPING MUNICIPAL LA GRIGNE;35 avenue de l'océan;33680;LE PORGE;http://www.camping-leporge.fr/;-;2100;-;700;-;-;non
26/09/2022;CAMPING;3 étoiles;LOISIRS;-;CAMPING MUNICIPAL LA MANCHETTE;24 rue de la Manchette;22750;SAINT-JACUT-DE-LA-MER;http://www.campingmunicipaldelamanchette.fr;-;819;-;273;-;-;non
09/12/2024;CAMPING;2 étoiles;LOISIRS;-;CAMPING MUNICIPAL LA PASSERELLE;811 route des Lacs;40170;SAINT-JULIEN-EN-BORN;https://www.saint-julien-en-born.fr/decouvrir-saint-julien/le-camping-la-passerelle;-;390;-;130;-;-;non
23/05/2023;CAMPING;3 étoiles;TOURISME;-;CAMPING MUNICIPAL LA PINÈDE;502 chemin des sablières;84410;BÉDOIN;https://www.camping-lapinede-ventoux.fr/;-;363;-;121;-;-;non
29/06/2023;CAMPING;3 étoiles;TOURISME;-;CAMPING MUNICIPAL LA PINÈDE;Avenue Guy Malé;66650;BANYULS-SUR-MER;www.campinglapinede-banyuls.com;-;522;-;174;-;-;non
13/06/2022;CAMPING;2 étoiles;TOURISME;-;CAMPING MUNICIPAL LA RIVIÈRE;La Rivière;28330;LA BAZOCHE-GOUET;https://www.camping-labazochegouet.fr/;-;81;-;27;-;-;non
19/10/2022;CAMPING;3 étoiles;TOURISME;-;CAMPING MUNICIPAL LA RIVIÈRE;Route Louis Madrias;19270;DONZENAC;https://campinglariviere.jimdofree.com/;-;222;-;74;-;-;non
28/07/2022;CAMPING;3 étoiles;TOURISME;-;CAMPING MUNICIPAL LA SINOPE;10 RUE DU PORT SINOPE;50310;QUINÉVILLE;http://www.camping-quineville.fr;-;249;-;83;-;-;non
18/07/2023;CAMPING;2 étoiles;TOURISME;-;CAMPING MUNICIPAL LA VERNHE;Route d'Espalion;12460;SAINT-AMANS-DES-COTS;https://www.campingdelavernhe.fr/;-;132;-;44;-;-;non
09/07/2021;CAMPING;2 étoiles;TOURISME;-;CAMPING MUNICIPAL LA VERTE VALLÉE;Avenue Ernest Renan;22160;CALLAC;https://camping-de-la-verte-vallee-62.webselfsite.net/;-;200;-;41;-;-;non
17/10/2022;CAMPING;3 étoiles;TOURISME;-;CAMPING MUNICIPAL LA VIGNOGUE;Place de la Fontaine du Curé;48230;CHANAC;https://www.camping-chanac.fr/;-;144;-;48;-;-;non
04/11/2022;CAMPING;2 étoiles;TOURISME;-;CAMPING MUNICIPAL LAC ET MONTAGNES;Les Hottes;74440;VERCHAIX;https://mairie-verchaix.fr/verchaix-au-quotidien/tourisme/camping-municipal/;-;312;-;104;-;-;non
10/07/2023;CAMPING;3 étoiles;TOURISME;-;CAMPING MUNICIPAL LE BELVÉDÈRE;8 route du Semnoz;74000;ANNECY;https://www.annecy.fr/336-le-camping-municipal.htm;-;300;-;100;-;-;non
18/07/2023;CAMPING;3 étoiles;TOURISME;-;CAMPING MUNICIPAL LE BOIS DE SOPHIE;Route d'Aynac;46120;LACAPELLE-MARIVAL;https://www.camping-lot-leboisdesophie.com/;-;189;-;63;-;-;non
26/07/2023;CAMPING;2 étoiles;TOURISME;-;CAMPING MUNICIPAL LE BOIS FEUILLET;Allée de Feuillet;35640;MARTIGNÉ-FERCHAUD;https://www.martigneferchaud.bzh/loisirs/tourisme/sejourner/camping-municipal-le-bois-feuillet;-;120;-;40;-;-;non
13/10/2021;CAMPING;3 étoiles;TOURISME;-;CAMPING MUNICIPAL LE BRAOU;26 rue de Bordeaux;33980;AUDENGE;https://www.campingaudenge.com/;-;808;-;202;-;-;non
04/10/2022;CAMPING;3 étoiles;TOURISME;-;CAMPING MUNICIPAL LE CHAMP DE MARS;8 rue du camping;39150;SAINT-LAURENT-EN-GRANDVAUX;https://www.camping-saint-laurent-jura.fr/index.php/fr/;-;399;-;117;-;-;non
01/12/2021;CAMPING;2 étoiles;TOURISME;-;CAMPING MUNICIPAL LE CHAMPALOUX;33 route de Besançon;25930;LODS;https://lods.fr/camping-municipal-le-champaloux/;-;171;-;57;-;-;non
22/07/2025;CAMPING;2 étoiles;TOURISME;-;CAMPING MUNICIPAL LE CHAMPION;Rue de Watlington;16230;MANSLE;https://www.mansle.fr/camping-municipal;-;237;-;79;-;-;non
28/04/2023;CAMPING;3 étoiles;TOURISME;-;CAMPING MUNICIPAL LE CHANSET;rue du Camping;63122;CEYRAT;https://www.camping-ceyrat.fr/;-;372;-;124;-;-;non
02/06/2022;CAMPING;2 étoiles;TOURISME;-;CAMPING MUNICIPAL LE CLAPS;Tarassac;34390;MONS;https://www.camping-leclaps.fr/fr/;-;390;-;130;-;-;non
18/07/2022;CAMPING;3 étoiles;TOURISME;-;CAMPING MUNICIPAL LE CLOS DES CHARMILLES;15 route de Barville;76450;CANY-BARVILLE;https://www.camping-cany-barville.fr/;-;300;-;100;-;-;non
26/06/2023;CAMPING;2 étoiles;TOURISME;-;CAMPING MUNICIPAL LE CLOS MARIN;43 rue des bergeronnettes;50770;PIROU;http://www.ville-pirou.fr/le-camping.htm;-;750;-;250;-;-;non
23/06/2023;CAMPING;2 étoiles;TOURISME;-;CAMPING MUNICIPAL LE COLOMBIER;301 avenue du Combier;82800;NÈGREPELISSE;https://camping-negrepelisse.fr/;-;159;-;53;-;-;non
09/10/2023;CAMPING;2 étoiles;TOURISME;-;CAMPING MUNICIPAL LE COZON;34 chemin de la fruitière;73670;SAINT-PIERRE-D'ENTREMONT;contact@campinhducozon.fr;-;99;-;33;-;-;non
26/07/2023;CAMPING;2 étoiles;TOURISME;-;CAMPING MUNICIPAL LE DOURLIN DE L'ÎLE-GRANDE;RUE DE TOUL AR STANG;22560;PLEUMEUR-BODOU;https://www.pleumeur-bodou.com/Camping-Municipal-du-Dourlin.html;-;995;-;199;-;-;non
12/11/2024;CAMPING;2 étoiles;TOURISME;-;CAMPING MUNICIPAL LE GILLIAOU;Le chambon;48220;PONT DE MONTVERT - SUD MONT LOZÈRE;https://www.pontdemontvert-sudmontlozere.fr/camping-municipal-du-gilliaou-48-_fr.html;-;276;-;92;-;-;non
26/10/2022;CAMPING;3 étoiles;TOURISME;-;CAMPING MUNICIPAL LE GRAND GRAVELOT;275 rue d'Asfeld;62100;CALAIS;http://www.camping.calais.fr/fr/;-;378;-;126;-;-;non
25/05/2022;CAMPING;3 étoiles;TOURISME;-;CAMPING MUNICIPAL LE HAMEAU DES CHAMPS;Route de Chalon;71460;CORMATIN;http://www.le-hameau-des-champs.com;-;183;-;60;-;-;non
11/08/2022;CAMPING;2 étoiles;TOURISME;-;CAMPING MUNICIPAL LE MARAIS;Boulevard Louis Lebel Jehenne;50230;AGON-COUTAINVILLE;https://lemartinetlemarais.wixsite.com/website;-;315;-;105;-;-;non
10/07/2023;CAMPING;1 étoile;TOURISME;-;CAMPING MUNICIPAL LE MARAIS;Rue de l'église;85540;SAINT-BENOIST-SUR-MER;https://saintbenoistsurmer.fr/?page_id=11;-;90;-;30;-;-;non
26/05/2023;CAMPING;3 étoiles;LOISIRS;-;CAMPING MUNICIPAL LE MARAIS;rue du 11 novembre;80230;PENDÉ;https://www.campingmunicipal-lemarais.fr/;-;420;-;140;-;-;non
22/11/2022;CAMPING;2 étoiles;TOURISME;-;CAMPING MUNICIPAL LE MARTINET;Boulevard Louis Lebel Jehenne;50230;AGON-COUTAINVILLE;https://lemartinetlemarais.wixsite.com/website;-;336;-;112;-;-;non
06/06/2023;CAMPING;3 étoiles;TOURISME;-;CAMPING MUNICIPAL LE MONT LIBRE;10 Route de la Batisse;03800;GANNAT;http://www.camping-gannat.fr;-;219;-;73;-;-;non
18/08/2023;CAMPING;3 étoiles;TOURISME;-;CAMPING MUNICIPAL LE MOULIN DU BIDOUNET;Saint Benoit;82200;MOISSAC;http://www.camping-moissac.com;-;90;-;100;-;-;non
24/07/2023;CAMPING;2 étoiles;TOURISME;-;CAMPING MUNICIPAL LE MOULIN À VENT;Rue du Moulin à Vent;34290;ALIGNAN-DU-VENT;https://camping.ville-alignan-du-vent.fr/;-;99;-;33;-;-;non
30/05/2023;CAMPING;3 étoiles;TOURISME;-;CAMPING MUNICIPAL LE PARC DU CHÂTEAU;Route d'Avallon;89440;L'ISLE-SUR-SEREIN;https://www.isle-sur-serein.fr/camping;-;102;-;34;-;-;non
29/07/2024;CAMPING;3 étoiles;TOURISME;-;CAMPING MUNICIPAL LE PONT DES FÉES;Rue du pont des fées;49150;BAUGÉ;http://www.camping-bauge.fr/;-;135;-;45;-;-;non
08/07/2022;CAMPING;2 étoiles;TOURISME;-;CAMPING MUNICIPAL LE PONT SALMON;29 rue du Général de Gaulle;56460;SÉRENT;https://www.serent.fr/accueil-camping.html;-;90;-;30;-;-;non
25/07/2023;CAMPING;2 étoiles;LOISIRS;-;CAMPING MUNICIPAL LE PORT;Le Port;80340;BRAY-SUR-SOMME;http://www.ville-braysursomme.fr/fr/information/84051/campings;-;168;-;56;-;-;non
17/11/2022;CAMPING;2 étoiles;LOISIRS;-;CAMPING MUNICIPAL LE PRADOUX;1 route de Gorce;63840;VIVEROLS;https://camping-municipal-de-viverols.jimdosite.com/;-;147;-;49;-;-;non
24/06/2024;CAMPING;2 étoiles;TOURISME;-;CAMPING MUNICIPAL LE PRÉ DU MOULIN;Chemin de l'Hermuzière;07520;LALOUVESC;https://lalouvesc.fr/decouvrir-bouger/hebergement-restauration/camping/;-;219;-;73;-;-;non
11/08/2022;CAMPING;2 étoiles;TOURISME;-;CAMPING MUNICIPAL LE PRÉ DU ROI;Route de Mailly la ville;89660;MAILLY-LE-CHÂTEAU;https://www.camping-maillylechateau.fr/;-;150;-;50;-;-;non
27/08/2024;CAMPING;3 étoiles;TOURISME;-;CAMPING MUNICIPAL LE PRÉ SEC;pré sec;24350;TOCANE-SAINT-APRE;www.campingdupresec.com;-;258;-;86;-;-;non
10/06/2021;CAMPING;3 étoiles;TOURISME;-;CAMPING MUNICIPAL LE RAYONNEMENT;3 avenue de la Fosse aux Mâts;17300;ROCHEFORT;https://www.camping-le-rayonnement.fr/;-;351;-;117;-;-;non
17/11/2022;CAMPING;3 étoiles;TOURISME;-;CAMPING MUNICIPAL LE REMONDEAU;12 rue du petit noue;17670;LA COUARDE-SUR-MER;https://www.leremondeau.fr/;-;528;-;176;-;-;non
20/07/2022;CAMPING;3 étoiles;TOURISME;-;CAMPING MUNICIPAL LE RENOM;240 avenue des sports;01540;VONNAS;https://www.camping-renom.com/;-;249;-;83;-;-;non
23/10/2023;CAMPING;2 étoiles;TOURISME;-;CAMPING MUNICIPAL LE ROCH VETUR;plage de Rouvran;56370;LE TOUR-DU-PARC;http://www.camping-letourduparc.fr/;-;450;-;150;-;-;non
11/08/2022;CAMPING;2 étoiles;TOURISME;-;CAMPING MUNICIPAL LE SILLON;22 bis avenue de la plage;29980;ÎLE-TUDY;http://www.ile-tudy.fr/fr/information/94806/campings;-;255;-;85;-;-;non
09/10/2023;CAMPING;2 étoiles;TOURISME;-;CAMPING MUNICIPAL LE SOLEIL;Avenue Michel Crépeau;17000;LA ROCHELLE;https://www.larochelle.fr/decouvrir-la-ville/tourisme/camping-municipal-le-soleil.html;-;513;-;171;-;-;non
09/06/2023;CAMPING;3 étoiles;TOURISME;-;CAMPING MUNICIPAL LE TATIOU;1791 route de Lespecier;40170;BIAS;http://www.campingletatiou.com;-;1443;-;481;-;-;non
02/11/2021;CAMPING;3 étoiles;TOURISME;-;CAMPING MUNICIPAL LE VALLON DE L'EHN;1 rue de Berlin;67210;OBERNAI;http://www.camping-obernai.fr/;-;600;-;150;-;-;non
18/10/2023;CAMPING;3 étoiles;TOURISME;-;CAMPING MUNICIPAL LE VERT;21 avenue du Stade;15600;MAURS;www.campinglevert-maurs.fr;-;132;-;44;-;-;non
15/10/2021;CAMPING;1 étoile;TOURISME;-;CAMPING MUNICIPAL LE VIEUX CHÂTEAU;Avenue Division Leclerc;50390;SAINT-SAUVEUR-LE-VICOMTE;https://ville-saint-sauveur-le-vicomte.fr/;-;228;-;57;-;-;non
25/07/2024;CAMPING;3 étoiles;TOURISME;-;CAMPING MUNICIPAL LE VIEUX MOULIN;8 ROUTE DE LANGEAC;43300;SIAUGUES-SAINTE-MARIE;https://campingsiaugues.wixsite.com/camping-siaugues;-;42;-;14;-;-;non
04/06/2024;CAMPING;2 étoiles;TOURISME;-;CAMPING MUNICIPAL LE VILLAGE;Le Village;07700;SAINT-MARTIN-D'ARDÈCHE;https://campinglevillage-ardeche.jimdo.com/;-;222;-;74;-;-;non
24/10/2023;CAMPING;2 étoiles;LOISIRS;-;CAMPING MUNICIPAL LES AJONCS;Chemin Départemental 940;62164;AUDRESSELLES;https://www.camping-ajoncs.fr/;-;586;-;196;-;-;non
09/11/2022;CAMPING;2 étoiles;TOURISME;-;CAMPING MUNICIPAL LES BABELLES;1394 Route Du Bord Du Lac;73310;CONJUX;https://campingdeconjux.com/;-;72;-;24;-;-;non
17/10/2022;CAMPING;2 étoiles;TOURISME;-;CAMPING MUNICIPAL LES BERGES DU BRAMONT;Rouffiac;48000;SAINT-BAUZILE;https://campinglesbergesdubramont.jimdofree.com/;-;162;-;54;-;-;non
18/08/2023;CAMPING;2 étoiles;TOURISME;-;CAMPING MUNICIPAL LES BERGES DU GUIERS;25 Rue des Guiers;38380;SAINT-LAURENT-DU-PONT;http://www.camping-chartreuse.com/;-;1;-;43;-;-;non
27/06/2022;CAMPING;2 étoiles;TOURISME;-;CAMPING MUNICIPAL LES BORDS DE BESBRE;La Madeleine;03290;DOMPIERRE-SUR-BESBRE;https://camping.mairie-dsb.fr/;-;268;-;67;-;-;non
24/10/2022;CAMPING;3 étoiles;TOURISME;-;CAMPING MUNICIPAL LES BOUCANIERS;4 rue pierre mendès France;76470;LE TRÉPORT;http://camping.ville-le-treport.fr/index.php;-;516;-;172;-;-;non
12/10/2022;CAMPING;2 étoiles;TOURISME;-;CAMPING MUNICIPAL LES BRUYÈRES;Avenue des Bruyères;26420;LA CHAPELLE-EN-VERCORS;http://campingmunicipallesbruyeres.blog4ever.com;-;246;-;82;-;-;non
13/06/2022;CAMPING;4 étoiles;TOURISME;-;CAMPING MUNICIPAL LES CENT VIGNES;10 rue Auguste du Bois;21200;BEAUNE;https://www.campinglescentvignes.fr/;-;500;-;116;-;-;non
16/06/2023;CAMPING;2 étoiles;TOURISME;-;CAMPING MUNICIPAL LES CHALOTTES;la jaumière;84220;MURS;https://camping-les-chalottes.hubside.fr/;-;150;-;50;-;-;non
12/10/2023;CAMPING;2 étoiles;TOURISME;-;CAMPING MUNICIPAL LES CHAUSSIÈRES;19 Chemin du Bez;26410;CHÂTILLON-EN-DIOIS;http://www.camping-chatillonendiois.com/;-;474;-;158;-;-;non
09/11/2022;CAMPING;2 étoiles;TOURISME;-;CAMPING MUNICIPAL LES CHAUVIÈRES;Lieu-Dit les Chauvières;61350;SAINT-FRAIMBAULT;https://camping-municipal-les-chauvieres.jimdosite.com/;-;102;-;34;-;-;non
11/09/2023;CAMPING;3 étoiles;TOURISME;-;CAMPING MUNICIPAL LES CONFLUENTS;allée Léo Lagrange;89400;MIGENNES;https://www.night-and-day.fr/camping/28-camping-les-confluents;-;177;-;59;-;-;non
02/12/2022;CAMPING;2 étoiles;TOURISME;-;CAMPING MUNICIPAL LES COUDERTS;route de la banne d'ordanche;63150;MURAT-LE-QUAIRE;https://www.camping-sancy-lescouderts.fr;-;162;-;54;-;-;non
20/05/2022;CAMPING;3 étoiles;TOURISME;-;CAMPING MUNICIPAL LES COULLEMIÈRES;Rue de l’Hôtel de Ville;89270;VERMENTON;http://www.camping-vermenton.com/;-;165;-;55;-;-;non
17/11/2021;CAMPING;3 étoiles;TOURISME;-;CAMPING MUNICIPAL LES FAYSSES;Les Faysses;12110;CRANSAC;https://www.campingcransaclesthermes.fr/;-;141;-;47;-;-;non
20/07/2022;CAMPING;3 étoiles;TOURISME;-;CAMPING MUNICIPAL LES FEUILLES;18 rue du Châtillon;71170;CHAUFFAILLES;https://www.campinglesfeuilles.fr;-;195;-;65;-;-;non
10/10/2022;CAMPING;2 étoiles;TOURISME;-;CAMPING MUNICIPAL LES FRÊNES;Route de l'Augère;36230;NEUVY-SAINT-SÉPULCHRE;campingdeneuvy.fr.nf;-;111;-;37;-;-;non
06/10/2021;CAMPING;4 étoiles;TOURISME;-;CAMPING MUNICIPAL LES GABARREYS;Route de la Rivière;33250;PAUILLAC;https://campinglesgabarreys.business.site/;-;174;-;58;-;-;non
27/05/2024;CAMPING;2 étoiles;TOURISME;-;CAMPING MUNICIPAL LES GARENNES;12 Rue des Garennes;50590;HAUTEVILLE-SUR-MER;https://www.vacances-hauteville-sur-mer.fr/presentation/#!#camp-les-garennes;-;465;-;155;-;-;non
03/02/2023;CAMPING;2 étoiles;LOISIRS;-;CAMPING MUNICIPAL LES GRANDS PRES;Rue de la forêt;80220;BOUVAINCOURT-SUR-BRESLE;https://camping-lesgrandspres.fr/;-;450;-;150;-;-;non
04/01/2024;CAMPING;2 étoiles;TOURISME;-;CAMPING MUNICIPAL LES GRAVELETS;4 RUE DU REY;50590;MONTMARTIN-SUR-MER;www.camping-montmartin.com;-;222;-;74;-;-;non
10/11/2022;CAMPING;2 étoiles;TOURISME;-;CAMPING MUNICIPAL LES GRÈVES;Rue Jean Claude Papon;87700;AIXE-SUR-VIENNE;http://www.mairie-aixesurvienne.fr/presentation-camping;-;174;-;58;-;-;non
09/05/2023;CAMPING;3 étoiles;TOURISME;-;CAMPING MUNICIPAL LES IOULES;Mairie d'orlu;09110;ORLU;http://www.vallee-orlu.com;-;258;-;86;-;-;non
15/06/2023;CAMPING;2 étoiles;TOURISME;-;CAMPING MUNICIPAL LES IRIS;Rue du stade;85580;TRIAIZE;https://www.cc-sudvendeelittoral.fr/triaize/camping-municipal-les-iris/;-;207;-;69;-;-;non
03/04/2023;CAMPING;3 étoiles;TOURISME;-;CAMPING MUNICIPAL LES LUCS;56 avenue Président Roosevelt;26600;TAIN-L'HERMITAGE;https://www.camping-tain.fr/;-;150;-;50;-;-;non
25/05/2022;CAMPING;3 étoiles;TOURISME;-;CAMPING MUNICIPAL LES MIELLES;80 route des Laguettes;50270;SURTAINVILLE;https://www.camping-municipal-normandie.com/;-;453;-;151;-;-;non
